record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr,temperature_difference,power_efficiency_ratio,energy_loss_percentage,hour,day,month
97,2026-07-06 01:36:00,SLR-STR01,Night,24.38,89.0,24.47,3.0,22.014,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.34,95.9,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,1.6,0.08999999999999986,0.0,100.0,1,6,7
98,2026-07-06 01:37:00,SLR-STR01,Night,24.78,87.3,24.78,0.0,21.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,95.7,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,1.617,0.0,0.0,0.0,1,6,7
99,2026-07-06 01:38:00,SLR-STR01,Night,24.27,89.8,24.3,1.1,22.03,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.37,95.8,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,1.633,0.030000000000001137,0.0,100.0,1,6,7
100,2026-07-06 01:39:00,SLR-STR01,Night,24.18,88.2,24.27,3.0,22.125,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.51,95.5,No,Degraded Output (Soiling),Normal,No,-61.0,ONLINE,Online,1.65,0.08999999999999986,0.0,100.0,1,6,7
101,2026-07-06 01:40:00,SLR-STR01,Night,24.6,88.3,24.6,0.0,22.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,95.3,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,1.667,0.0,0.0,0.0,1,6,7
102,2026-07-06 01:41:00,SLR-STR01,Night,24.45,88.2,24.45,0.0,22.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,95.5,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,1.683,0.0,0.0,0.0,1,6,7
103,2026-07-06 01:42:00,SLR-STR01,Night,24.71,89.4,24.71,0.0,22.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,95.8,No,Degraded Output (Soiling),Normal,No,-58.2,ONLINE,Online,1.7,0.0,0.0,0.0,1,6,7
104,2026-07-06 01:43:00,SLR-STR01,Night,25.23,88.5,25.25,0.6,21.969,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.79,95.9,No,Degraded Output (Soiling),Normal,No,-52.1,ONLINE,Online,1.717,0.019999999999999574,0.0,100.0,1,6,7
105,2026-07-06 01:44:00,SLR-STR01,Night,24.46,86.0,24.46,0.0,22.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,95.8,No,Degraded Output (Soiling),Normal,No,-63.6,ONLINE,Online,1.733,0.0,0.0,0.0,1,6,7
106,2026-07-06 01:45:00,SLR-STR01,Night,24.5,90.7,24.54,1.2,21.966,0.0,0.0,0.72,0.0,0.0,0.72,0.0,0.67,95.6,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,1.75,0.03999999999999915,0.0,100.0,1,6,7
107,2026-07-06 01:46:00,SLR-STR01,Night,24.71,88.5,24.8,3.0,22.001,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.0,95.7,No,Degraded Output (Soiling),Normal,No,-57.6,ONLINE,Online,1.767,0.08999999999999986,0.0,100.0,1,6,7
108,2026-07-06 01:47:00,SLR-STR01,Night,24.77,92.1,24.77,0.0,21.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,95.7,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,1.783,0.0,0.0,0.0,1,6,7
109,2026-07-06 01:48:00,SLR-STR01,Night,24.6,90.7,24.6,0.0,22.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,95.7,No,Degraded Output (Soiling),Normal,No,-59.1,ONLINE,Online,1.8,0.0,0.0,0.0,1,6,7
110,2026-07-06 01:49:00,SLR-STR01,Night,24.59,90.9,24.59,0.0,22.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,95.6,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,1.817,0.0,0.0,0.0,1,6,7
111,2026-07-06 01:50:00,SLR-STR01,Night,24.81,90.0,24.81,0.0,22.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,95.6,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,1.833,0.0,0.0,0.0,1,6,7
112,2026-07-06 01:51:00,SLR-STR01,Night,24.76,92.3,24.76,0.0,22.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,95.3,No,Degraded Output (Soiling),Normal,No,-53.7,ONLINE,Online,1.85,0.0,0.0,0.0,1,6,7
113,2026-07-06 01:52:00,SLR-STR01,Night,24.37,89.0,24.37,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,95.7,No,Degraded Output (Soiling),Normal,No,-48.7,ONLINE,Online,1.867,0.0,0.0,0.0,1,6,7
114,2026-07-06 01:53:00,SLR-STR01,Night,24.61,87.6,24.61,0.0,22.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,95.7,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,1.883,0.0,0.0,0.0,1,6,7
115,2026-07-06 01:54:00,SLR-STR01,Night,24.63,90.4,24.63,0.0,21.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,95.7,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,1.9,0.0,0.0,0.0,1,6,7
116,2026-07-06 01:55:00,SLR-STR01,Night,24.36,84.1,24.36,0.0,21.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,95.9,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,1.917,0.0,0.0,0.0,1,6,7
117,2026-07-06 01:56:00,SLR-STR01,Night,24.68,88.9,24.68,0.0,21.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,96.1,No,Degraded Output (Soiling),Normal,No,-55.9,ONLINE,Online,1.933,0.0,0.0,0.0,1,6,7
118,2026-07-06 01:57:00,SLR-STR01,Night,24.4,90.2,24.4,0.0,22.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,96.0,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,1.95,0.0,0.0,0.0,1,6,7
119,2026-07-06 01:58:00,SLR-STR01,Night,24.85,88.9,24.85,0.0,21.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,95.8,No,Degraded Output (Soiling),Normal,No,-49.1,ONLINE,Online,1.967,0.0,0.0,0.0,1,6,7
120,2026-07-06 01:59:00,SLR-STR01,Night,24.65,92.3,24.7,1.5,21.983,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.51,95.6,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,1.983,0.05000000000000071,0.0,100.0,1,6,7
121,2026-07-06 02:00:00,SLR-STR01,Night,24.62,91.2,24.62,0.0,21.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,95.3,No,Degraded Output (Soiling),Normal,No,-50.6,ONLINE,Online,2.0,0.0,0.0,0.0,2,6,7
122,2026-07-06 02:01:00,SLR-STR01,Night,24.45,90.0,24.48,1.0,22.049,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.22,95.8,No,Degraded Output (Soiling),Normal,No,-62.1,ONLINE,Online,2.017,0.030000000000001137,0.0,100.0,2,6,7
123,2026-07-06 02:02:00,SLR-STR01,Night,24.57,88.9,24.66,3.0,22.059,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.41,95.6,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,2.033,0.08999999999999986,0.0,100.0,2,6,7
124,2026-07-06 02:03:00,SLR-STR01,Night,24.09,92.0,24.14,1.6,22.047,0.0,0.0,0.96,0.0,0.0,0.96,0.0,0.41,95.9,No,Degraded Output (Soiling),Normal,No,-56.5,ONLINE,Online,2.05,0.05000000000000071,0.0,100.0,2,6,7
125,2026-07-06 02:04:00,SLR-STR01,Night,24.31,88.4,24.31,0.0,21.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,95.8,No,Degraded Output (Soiling),Normal,No,-55.3,ONLINE,Online,2.067,0.0,0.0,0.0,2,6,7
126,2026-07-06 02:05:00,SLR-STR01,Night,24.68,88.9,24.69,0.5,22.051,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.74,95.7,No,Degraded Output (Soiling),Normal,No,-51.4,ONLINE,Online,2.083,0.010000000000001563,0.0,100.0,2,6,7
127,2026-07-06 02:06:00,SLR-STR01,Night,24.05,91.3,24.05,0.0,22.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,95.3,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,2.1,0.0,0.0,0.0,2,6,7
128,2026-07-06 02:07:00,SLR-STR01,Night,24.79,91.0,24.79,0.0,22.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,95.3,No,Degraded Output (Soiling),Normal,No,-60.3,ONLINE,Online,2.117,0.0,0.0,0.0,2,6,7
129,2026-07-06 02:08:00,SLR-STR01,Night,24.14,94.0,24.23,3.0,22.073,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.41,95.2,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,2.133,0.08999999999999986,0.0,100.0,2,6,7
130,2026-07-06 02:09:00,SLR-STR01,Night,24.76,89.4,24.76,0.0,21.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,95.3,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,2.15,0.0,0.0,0.0,2,6,7
131,2026-07-06 02:10:00,SLR-STR01,Night,24.36,85.9,24.36,0.0,22.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,95.5,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,2.167,0.0,0.0,0.0,2,6,7
132,2026-07-06 02:11:00,SLR-STR01,Night,24.76,91.2,24.77,0.2,22.011,0.0,0.0,0.12,0.0,0.0,0.12,0.0,1.39,95.1,No,Degraded Output (Soiling),Normal,No,-51.5,ONLINE,Online,2.183,0.00999999999999801,0.0,100.0,2,6,7
133,2026-07-06 02:12:00,SLR-STR01,Night,24.6,92.4,24.62,0.6,22.094,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.71,95.4,No,Degraded Output (Soiling),Normal,No,-50.3,ONLINE,Online,2.2,0.019999999999999574,0.0,100.0,2,6,7
134,2026-07-06 02:13:00,SLR-STR01,Night,24.18,89.5,24.23,1.7,22.133,0.0,0.0,1.02,0.0,0.0,1.02,0.0,0.75,95.4,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,2.217,0.05000000000000071,0.0,100.0,2,6,7
135,2026-07-06 02:14:00,SLR-STR01,Night,24.87,93.1,24.87,0.0,22.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,95.4,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.233,0.0,0.0,0.0,2,6,7
136,2026-07-06 02:15:00,SLR-STR01,Night,24.92,93.5,24.92,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,95.6,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,2.25,0.0,0.0,0.0,2,6,7
137,2026-07-06 02:16:00,SLR-STR01,Night,24.54,88.5,24.54,0.0,21.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,95.3,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,2.267,0.0,0.0,0.0,2,6,7
138,2026-07-06 02:17:00,SLR-STR01,Night,24.48,88.9,24.5,0.4,22.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.72,95.5,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,2.283,0.019999999999999574,0.0,100.0,2,6,7
139,2026-07-06 02:18:00,SLR-STR01,Night,24.51,87.3,24.55,1.4,21.935,0.0,0.0,0.84,0.0,0.0,0.84,0.0,0.52,95.6,No,Degraded Output (Soiling),Normal,No,-50.7,ONLINE,Online,2.3,0.03999999999999915,0.0,100.0,2,6,7
140,2026-07-06 02:19:00,SLR-STR01,Night,24.3,91.0,24.33,0.7,21.985,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.73,95.9,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.317,0.029999999999997584,0.0,100.0,2,6,7
141,2026-07-06 02:20:00,SLR-STR01,Night,24.82,91.4,24.82,0.0,22.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,95.9,No,Degraded Output (Soiling),Normal,No,-55.8,ONLINE,Online,2.333,0.0,0.0,0.0,2,6,7
142,2026-07-06 02:21:00,SLR-STR01,Night,24.41,91.1,24.41,0.0,22.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,95.4,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.35,0.0,0.0,0.0,2,6,7
143,2026-07-06 02:22:00,SLR-STR01,Night,24.53,87.4,24.53,0.0,22.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,95.6,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,2.367,0.0,0.0,0.0,2,6,7
144,2026-07-06 02:23:00,SLR-STR01,Night,24.34,88.3,24.34,0.0,22.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,95.6,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,2.383,0.0,0.0,0.0,2,6,7
145,2026-07-06 02:24:00,SLR-STR01,Night,24.38,87.0,24.44,1.9,22.015,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.68,95.3,No,Degraded Output (Soiling),Normal,No,-65.0,ONLINE,Online,2.4,0.060000000000002274,0.0,100.0,2,6,7
146,2026-07-06 02:25:00,SLR-STR01,Night,24.22,86.6,24.31,3.0,22.078,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.82,95.5,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,2.417,0.08999999999999986,0.0,100.0,2,6,7
147,2026-07-06 02:26:00,SLR-STR01,Night,24.85,87.1,24.85,0.0,21.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,95.5,No,Degraded Output (Soiling),Normal,No,-56.0,ONLINE,Online,2.433,0.0,0.0,0.0,2,6,7
148,2026-07-06 02:27:00,SLR-STR01,Night,24.49,86.7,24.49,0.0,22.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,95.5,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,2.45,0.0,0.0,0.0,2,6,7
149,2026-07-06 02:28:00,SLR-STR01,Night,24.77,89.6,24.77,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,95.6,No,Degraded Output (Soiling),Normal,No,-52.4,ONLINE,Online,2.467,0.0,0.0,0.0,2,6,7
150,2026-07-06 02:29:00,SLR-STR01,Night,24.53,90.8,24.53,0.1,22.024,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.31,95.5,No,Degraded Output (Soiling),Normal,No,-47.1,ONLINE,Online,2.483,0.0,0.0,100.0,2,6,7
151,2026-07-06 02:30:00,SLR-STR01,Night,24.35,91.2,24.35,0.0,22.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,95.6,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,2.5,0.0,0.0,0.0,2,6,7
152,2026-07-06 02:31:00,SLR-STR01,Night,24.44,89.9,24.44,0.0,22.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,95.8,No,Degraded Output (Soiling),Normal,No,-51.3,ONLINE,Online,2.517,0.0,0.0,0.0,2,6,7
153,2026-07-06 02:32:00,SLR-STR01,Night,24.38,88.6,24.43,1.4,22.032,0.0,0.0,0.84,0.0,0.0,0.84,0.0,1.24,95.5,No,Degraded Output (Soiling),Normal,No,-52.7,ONLINE,Online,2.533,0.05000000000000071,0.0,100.0,2,6,7
154,2026-07-06 02:33:00,SLR-STR01,Night,24.52,89.9,24.54,0.5,22.005,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.94,95.6,No,Degraded Output (Soiling),Normal,No,-65.3,ONLINE,Online,2.55,0.019999999999999574,0.0,100.0,2,6,7
155,2026-07-06 02:34:00,SLR-STR01,Night,24.43,91.1,24.43,0.0,22.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,95.5,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,2.567,0.0,0.0,0.0,2,6,7
156,2026-07-06 02:35:00,SLR-STR01,Night,24.44,89.3,24.44,0.0,22.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,95.5,No,Degraded Output (Soiling),Normal,No,-56.9,ONLINE,Online,2.583,0.0,0.0,0.0,2,6,7
157,2026-07-06 02:36:00,SLR-STR01,Night,24.17,90.1,24.17,0.0,22.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,95.4,No,Degraded Output (Soiling),Normal,No,-50.8,ONLINE,Online,2.6,0.0,0.0,0.0,2,6,7
158,2026-07-06 02:37:00,SLR-STR01,Night,24.31,89.3,24.39,2.6,22.014,0.0,0.0,1.56,0.0,0.0,1.56,0.0,0.51,95.7,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.617,0.08000000000000185,0.0,100.0,2,6,7
159,2026-07-06 02:38:00,SLR-STR01,Night,24.93,88.9,24.93,0.0,22.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,95.5,No,Degraded Output (Soiling),Normal,No,-46.1,ONLINE,Online,2.633,0.0,0.0,0.0,2,6,7
160,2026-07-06 02:39:00,SLR-STR01,Night,24.34,90.0,24.44,3.0,22.108,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.22,95.6,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,2.65,0.10000000000000142,0.0,100.0,2,6,7
161,2026-07-06 02:40:00,SLR-STR01,Night,24.25,87.7,24.25,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,95.4,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,2.667,0.0,0.0,0.0,2,6,7
162,2026-07-06 02:41:00,SLR-STR01,Night,24.59,92.1,24.69,3.0,22.138,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.69,95.5,No,Degraded Output (Soiling),Normal,No,-54.2,ONLINE,Online,2.683,0.10000000000000142,0.0,100.0,2,6,7
163,2026-07-06 02:42:00,SLR-STR01,Night,24.86,86.8,24.86,0.0,22.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,95.6,No,Degraded Output (Soiling),Normal,No,-61.9,ONLINE,Online,2.7,0.0,0.0,0.0,2,6,7
164,2026-07-06 02:43:00,SLR-STR01,Night,24.14,90.9,24.14,0.0,22.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,95.5,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.717,0.0,0.0,0.0,2,6,7
165,2026-07-06 02:44:00,SLR-STR01,Night,24.46,87.2,24.46,0.0,22.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,95.6,No,Degraded Output (Soiling),Normal,No,-59.3,ONLINE,Online,2.733,0.0,0.0,0.0,2,6,7
166,2026-07-06 02:45:00,SLR-STR01,Night,24.35,93.1,24.35,0.1,22.031,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.56,95.6,No,Degraded Output (Soiling),Normal,No,-54.0,ONLINE,Online,2.75,0.0,0.0,100.0,2,6,7
167,2026-07-06 02:46:00,SLR-STR01,Night,24.07,91.8,24.07,0.0,22.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,95.4,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,2.767,0.0,0.0,0.0,2,6,7
168,2026-07-06 02:47:00,SLR-STR01,Night,24.69,88.3,24.69,0.0,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,95.3,No,Degraded Output (Soiling),Normal,No,-59.2,ONLINE,Online,2.783,0.0,0.0,0.0,2,6,7
169,2026-07-06 02:48:00,SLR-STR01,Night,24.5,89.1,24.5,0.0,22.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,95.4,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.8,0.0,0.0,0.0,2,6,7
170,2026-07-06 02:49:00,SLR-STR01,Night,24.52,87.7,24.55,0.8,22.107,0.0,0.0,0.48,0.0,0.0,0.48,0.0,1.25,95.2,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,2.817,0.030000000000001137,0.0,100.0,2,6,7
171,2026-07-06 02:50:00,SLR-STR01,Night,24.31,89.9,24.31,0.0,22.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,95.6,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,2.833,0.0,0.0,0.0,2,6,7
172,2026-07-06 02:51:00,SLR-STR01,Night,24.62,90.8,24.68,2.2,21.944,0.0,0.0,1.32,0.0,0.0,1.32,0.0,1.08,95.5,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,2.85,0.05999999999999872,0.0,100.0,2,6,7
173,2026-07-06 02:52:00,SLR-STR01,Night,24.37,95.3,24.37,0.0,22.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,95.4,No,Degraded Output (Soiling),Normal,No,-53.8,ONLINE,Online,2.867,0.0,0.0,0.0,2,6,7
174,2026-07-06 02:53:00,SLR-STR01,Night,24.47,87.2,24.47,0.0,22.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,95.5,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,2.883,0.0,0.0,0.0,2,6,7
175,2026-07-06 02:54:00,SLR-STR01,Night,24.22,92.6,24.24,0.5,22.071,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.85,95.4,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,2.9,0.019999999999999574,0.0,100.0,2,6,7
176,2026-07-06 02:55:00,SLR-STR01,Night,24.2,88.8,24.2,0.0,22.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,95.6,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,2.917,0.0,0.0,0.0,2,6,7
177,2026-07-06 02:56:00,SLR-STR01,Night,24.83,90.6,24.83,0.0,21.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,95.5,No,Degraded Output (Soiling),Normal,No,-66.3,ONLINE,Online,2.933,0.0,0.0,0.0,2,6,7
178,2026-07-06 02:57:00,SLR-STR01,Night,24.37,91.8,24.37,0.0,22.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,95.5,No,Degraded Output (Soiling),Normal,No,-63.7,ONLINE,Online,2.95,0.0,0.0,0.0,2,6,7
179,2026-07-06 02:58:00,SLR-STR01,Night,24.57,91.1,24.57,0.0,21.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,95.4,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,2.967,0.0,0.0,0.0,2,6,7
180,2026-07-06 02:59:00,SLR-STR01,Night,24.49,90.9,24.49,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,95.6,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.983,0.0,0.0,0.0,2,6,7
181,2026-07-06 03:00:00,SLR-STR01,Night,24.39,89.6,24.39,0.0,22.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,95.6,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,3.0,0.0,0.0,0.0,3,6,7
182,2026-07-06 03:01:00,SLR-STR01,Night,24.37,90.0,24.41,1.1,22.077,0.0,0.0,0.66,0.0,0.0,0.66,0.0,1.19,95.4,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,3.017,0.03999999999999915,0.0,100.0,3,6,7
183,2026-07-06 03:02:00,SLR-STR01,Night,24.66,90.3,24.66,0.0,21.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,95.7,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,3.033,0.0,0.0,0.0,3,6,7
184,2026-07-06 03:03:00,SLR-STR01,Night,24.42,92.5,24.42,0.0,22.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,95.8,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,3.05,0.0,0.0,0.0,3,6,7
185,2026-07-06 03:04:00,SLR-STR01,Night,24.46,87.0,24.46,0.0,21.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,95.8,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,3.067,0.0,0.0,0.0,3,6,7
186,2026-07-06 03:05:00,SLR-STR01,Night,24.51,89.0,24.51,0.0,22.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,95.4,No,Degraded Output (Soiling),Normal,No,-53.5,ONLINE,Online,3.083,0.0,0.0,0.0,3,6,7
187,2026-07-06 03:06:00,SLR-STR01,Night,24.8,87.4,24.8,0.0,22.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.3,No,Degraded Output (Soiling),Normal,No,-50.4,ONLINE,Online,3.1,0.0,0.0,0.0,3,6,7
188,2026-07-06 03:07:00,SLR-STR01,Night,24.67,88.0,24.71,1.2,22.047,0.0,0.0,0.72,0.0,0.0,0.72,0.0,1.03,95.5,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,3.117,0.03999999999999915,0.0,100.0,3,6,7
189,2026-07-06 03:08:00,SLR-STR01,Night,24.6,88.4,24.66,1.9,22.076,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.89,95.4,No,Degraded Output (Soiling),Normal,No,-57.6,ONLINE,Online,3.133,0.05999999999999872,0.0,100.0,3,6,7
190,2026-07-06 03:09:00,SLR-STR01,Night,24.36,92.3,24.36,0.0,22.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,95.5,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,3.15,0.0,0.0,0.0,3,6,7
191,2026-07-06 03:10:00,SLR-STR01,Night,24.16,94.4,24.19,1.0,22.081,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.7,95.6,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,3.167,0.030000000000001137,0.0,100.0,3,6,7
192,2026-07-06 03:11:00,SLR-STR01,Night,24.74,92.8,24.83,3.0,21.934,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.06,95.3,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,3.183,0.08999999999999986,0.0,100.0,3,6,7
193,2026-07-06 03:12:00,SLR-STR01,Night,24.75,87.6,24.75,0.0,21.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,95.1,No,Degraded Output (Soiling),Normal,No,-57.2,ONLINE,Online,3.2,0.0,0.0,0.0,3,6,7
194,2026-07-06 03:13:00,SLR-STR01,Night,24.47,90.1,24.47,0.0,21.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,95.2,No,Degraded Output (Soiling),Normal,No,-55.3,ONLINE,Online,3.217,0.0,0.0,0.0,3,6,7
