record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr
114,2026-07-06 01:53:00,SLR-STR01,Night,24.61,87.6,24.61,0.0,22.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,95.7,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,1.883
115,2026-07-06 01:54:00,SLR-STR01,Night,24.63,90.4,24.63,0.0,21.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,95.7,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,1.9
116,2026-07-06 01:55:00,SLR-STR01,Night,24.36,84.1,24.36,0.0,21.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,95.9,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,1.917
117,2026-07-06 01:56:00,SLR-STR01,Night,24.68,88.9,24.68,0.0,21.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,96.1,No,Degraded Output (Soiling),Normal,No,-55.9,ONLINE,Online,1.933
118,2026-07-06 01:57:00,SLR-STR01,Night,24.4,90.2,24.4,0.0,22.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,96.0,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,1.95
119,2026-07-06 01:58:00,SLR-STR01,Night,24.85,88.9,24.85,0.0,21.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,95.8,No,Degraded Output (Soiling),Normal,No,-49.1,ONLINE,Online,1.967
120,2026-07-06 01:59:00,SLR-STR01,Night,24.65,92.3,24.7,1.5,21.983,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.51,95.6,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,1.983
121,2026-07-06 02:00:00,SLR-STR01,Night,24.62,91.2,24.62,0.0,21.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,95.3,No,Degraded Output (Soiling),Normal,No,-50.6,ONLINE,Online,2.0
122,2026-07-06 02:01:00,SLR-STR01,Night,24.45,90.0,24.48,1.0,22.049,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.22,95.8,No,Degraded Output (Soiling),Normal,No,-62.1,ONLINE,Online,2.017
123,2026-07-06 02:02:00,SLR-STR01,Night,24.57,88.9,24.66,3.0,22.059,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.41,95.6,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,2.033
124,2026-07-06 02:03:00,SLR-STR01,Night,24.09,92.0,24.14,1.6,22.047,0.0,0.0,0.96,0.0,0.0,0.96,0.0,0.41,95.9,No,Degraded Output (Soiling),Normal,No,-56.5,ONLINE,Online,2.05
125,2026-07-06 02:04:00,SLR-STR01,Night,24.31,88.4,24.31,0.0,21.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,95.8,No,Degraded Output (Soiling),Normal,No,-55.3,ONLINE,Online,2.067
126,2026-07-06 02:05:00,SLR-STR01,Night,24.68,88.9,24.69,0.5,22.051,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.74,95.7,No,Degraded Output (Soiling),Normal,No,-51.4,ONLINE,Online,2.083
127,2026-07-06 02:06:00,SLR-STR01,Night,24.05,91.3,24.05,0.0,22.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,95.3,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,2.1
128,2026-07-06 02:07:00,SLR-STR01,Night,24.79,91.0,24.79,0.0,22.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,95.3,No,Degraded Output (Soiling),Normal,No,-60.3,ONLINE,Online,2.117
129,2026-07-06 02:08:00,SLR-STR01,Night,24.14,94.0,24.23,3.0,22.073,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.41,95.2,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,2.133
130,2026-07-06 02:09:00,SLR-STR01,Night,24.76,89.4,24.76,0.0,21.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,95.3,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,2.15
131,2026-07-06 02:10:00,SLR-STR01,Night,24.36,85.9,24.36,0.0,22.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,95.5,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,2.167
132,2026-07-06 02:11:00,SLR-STR01,Night,24.76,91.2,24.77,0.2,22.011,0.0,0.0,0.12,0.0,0.0,0.12,0.0,1.39,95.1,No,Degraded Output (Soiling),Normal,No,-51.5,ONLINE,Online,2.183
133,2026-07-06 02:12:00,SLR-STR01,Night,24.6,92.4,24.62,0.6,22.094,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.71,95.4,No,Degraded Output (Soiling),Normal,No,-50.3,ONLINE,Online,2.2
134,2026-07-06 02:13:00,SLR-STR01,Night,24.18,89.5,24.23,1.7,22.133,0.0,0.0,1.02,0.0,0.0,1.02,0.0,0.75,95.4,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,2.217
135,2026-07-06 02:14:00,SLR-STR01,Night,24.87,93.1,24.87,0.0,22.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,95.4,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.233
136,2026-07-06 02:15:00,SLR-STR01,Night,24.92,93.5,24.92,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,95.6,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,2.25
137,2026-07-06 02:16:00,SLR-STR01,Night,24.54,88.5,24.54,0.0,21.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,95.3,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,2.267
138,2026-07-06 02:17:00,SLR-STR01,Night,24.48,88.9,24.5,0.4,22.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.72,95.5,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,2.283
139,2026-07-06 02:18:00,SLR-STR01,Night,24.51,87.3,24.55,1.4,21.935,0.0,0.0,0.84,0.0,0.0,0.84,0.0,0.52,95.6,No,Degraded Output (Soiling),Normal,No,-50.7,ONLINE,Online,2.3
140,2026-07-06 02:19:00,SLR-STR01,Night,24.3,91.0,24.33,0.7,21.985,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.73,95.9,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.317
141,2026-07-06 02:20:00,SLR-STR01,Night,24.82,91.4,24.82,0.0,22.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,95.9,No,Degraded Output (Soiling),Normal,No,-55.8,ONLINE,Online,2.333
142,2026-07-06 02:21:00,SLR-STR01,Night,24.41,91.1,24.41,0.0,22.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,95.4,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.35
143,2026-07-06 02:22:00,SLR-STR01,Night,24.53,87.4,24.53,0.0,22.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,95.6,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,2.367
144,2026-07-06 02:23:00,SLR-STR01,Night,24.34,88.3,24.34,0.0,22.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,95.6,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,2.383
145,2026-07-06 02:24:00,SLR-STR01,Night,24.38,87.0,24.44,1.9,22.015,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.68,95.3,No,Degraded Output (Soiling),Normal,No,-65.0,ONLINE,Online,2.4
146,2026-07-06 02:25:00,SLR-STR01,Night,24.22,86.6,24.31,3.0,22.078,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.82,95.5,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,2.417
147,2026-07-06 02:26:00,SLR-STR01,Night,24.85,87.1,24.85,0.0,21.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,95.5,No,Degraded Output (Soiling),Normal,No,-56.0,ONLINE,Online,2.433
148,2026-07-06 02:27:00,SLR-STR01,Night,24.49,86.7,24.49,0.0,22.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,95.5,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,2.45
149,2026-07-06 02:28:00,SLR-STR01,Night,24.77,89.6,24.77,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,95.6,No,Degraded Output (Soiling),Normal,No,-52.4,ONLINE,Online,2.467
150,2026-07-06 02:29:00,SLR-STR01,Night,24.53,90.8,24.53,0.1,22.024,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.31,95.5,No,Degraded Output (Soiling),Normal,No,-47.1,ONLINE,Online,2.483
151,2026-07-06 02:30:00,SLR-STR01,Night,24.35,91.2,24.35,0.0,22.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,95.6,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,2.5
152,2026-07-06 02:31:00,SLR-STR01,Night,24.44,89.9,24.44,0.0,22.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,95.8,No,Degraded Output (Soiling),Normal,No,-51.3,ONLINE,Online,2.517
153,2026-07-06 02:32:00,SLR-STR01,Night,24.38,88.6,24.43,1.4,22.032,0.0,0.0,0.84,0.0,0.0,0.84,0.0,1.24,95.5,No,Degraded Output (Soiling),Normal,No,-52.7,ONLINE,Online,2.533
154,2026-07-06 02:33:00,SLR-STR01,Night,24.52,89.9,24.54,0.5,22.005,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.94,95.6,No,Degraded Output (Soiling),Normal,No,-65.3,ONLINE,Online,2.55
155,2026-07-06 02:34:00,SLR-STR01,Night,24.43,91.1,24.43,0.0,22.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,95.5,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,2.567
156,2026-07-06 02:35:00,SLR-STR01,Night,24.44,89.3,24.44,0.0,22.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,95.5,No,Degraded Output (Soiling),Normal,No,-56.9,ONLINE,Online,2.583
157,2026-07-06 02:36:00,SLR-STR01,Night,24.17,90.1,24.17,0.0,22.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,95.4,No,Degraded Output (Soiling),Normal,No,-50.8,ONLINE,Online,2.6
158,2026-07-06 02:37:00,SLR-STR01,Night,24.31,89.3,24.39,2.6,22.014,0.0,0.0,1.56,0.0,0.0,1.56,0.0,0.51,95.7,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.617
159,2026-07-06 02:38:00,SLR-STR01,Night,24.93,88.9,24.93,0.0,22.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,95.5,No,Degraded Output (Soiling),Normal,No,-46.1,ONLINE,Online,2.633
160,2026-07-06 02:39:00,SLR-STR01,Night,24.34,90.0,24.44,3.0,22.108,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.22,95.6,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,2.65
161,2026-07-06 02:40:00,SLR-STR01,Night,24.25,87.7,24.25,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,95.4,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,2.667
162,2026-07-06 02:41:00,SLR-STR01,Night,24.59,92.1,24.69,3.0,22.138,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.69,95.5,No,Degraded Output (Soiling),Normal,No,-54.2,ONLINE,Online,2.683
163,2026-07-06 02:42:00,SLR-STR01,Night,24.86,86.8,24.86,0.0,22.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,95.6,No,Degraded Output (Soiling),Normal,No,-61.9,ONLINE,Online,2.7
164,2026-07-06 02:43:00,SLR-STR01,Night,24.14,90.9,24.14,0.0,22.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,95.5,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.717
165,2026-07-06 02:44:00,SLR-STR01,Night,24.46,87.2,24.46,0.0,22.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,95.6,No,Degraded Output (Soiling),Normal,No,-59.3,ONLINE,Online,2.733
166,2026-07-06 02:45:00,SLR-STR01,Night,24.35,93.1,24.35,0.1,22.031,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.56,95.6,No,Degraded Output (Soiling),Normal,No,-54.0,ONLINE,Online,2.75
167,2026-07-06 02:46:00,SLR-STR01,Night,24.07,91.8,24.07,0.0,22.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,95.4,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,2.767
168,2026-07-06 02:47:00,SLR-STR01,Night,24.69,88.3,24.69,0.0,21.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,95.3,No,Degraded Output (Soiling),Normal,No,-59.2,ONLINE,Online,2.783
169,2026-07-06 02:48:00,SLR-STR01,Night,24.5,89.1,24.5,0.0,22.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,95.4,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,2.8
170,2026-07-06 02:49:00,SLR-STR01,Night,24.52,87.7,24.55,0.8,22.107,0.0,0.0,0.48,0.0,0.0,0.48,0.0,1.25,95.2,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,2.817
171,2026-07-06 02:50:00,SLR-STR01,Night,24.31,89.9,24.31,0.0,22.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,95.6,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,2.833
172,2026-07-06 02:51:00,SLR-STR01,Night,24.62,90.8,24.68,2.2,21.944,0.0,0.0,1.32,0.0,0.0,1.32,0.0,1.08,95.5,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,2.85
173,2026-07-06 02:52:00,SLR-STR01,Night,24.37,95.3,24.37,0.0,22.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,95.4,No,Degraded Output (Soiling),Normal,No,-53.8,ONLINE,Online,2.867
174,2026-07-06 02:53:00,SLR-STR01,Night,24.47,87.2,24.47,0.0,22.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,95.5,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,2.883
175,2026-07-06 02:54:00,SLR-STR01,Night,24.22,92.6,24.24,0.5,22.071,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.85,95.4,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,2.9
176,2026-07-06 02:55:00,SLR-STR01,Night,24.2,88.8,24.2,0.0,22.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,95.6,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,2.917
177,2026-07-06 02:56:00,SLR-STR01,Night,24.83,90.6,24.83,0.0,21.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,95.5,No,Degraded Output (Soiling),Normal,No,-66.3,ONLINE,Online,2.933
178,2026-07-06 02:57:00,SLR-STR01,Night,24.37,91.8,24.37,0.0,22.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,95.5,No,Degraded Output (Soiling),Normal,No,-63.7,ONLINE,Online,2.95
179,2026-07-06 02:58:00,SLR-STR01,Night,24.57,91.1,24.57,0.0,21.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,95.4,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,2.967
180,2026-07-06 02:59:00,SLR-STR01,Night,24.49,90.9,24.49,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,95.6,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,2.983
181,2026-07-06 03:00:00,SLR-STR01,Night,24.39,89.6,24.39,0.0,22.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,95.6,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,3.0
182,2026-07-06 03:01:00,SLR-STR01,Night,24.37,90.0,24.41,1.1,22.077,0.0,0.0,0.66,0.0,0.0,0.66,0.0,1.19,95.4,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,3.017
183,2026-07-06 03:02:00,SLR-STR01,Night,24.66,90.3,24.66,0.0,21.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,95.7,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,3.033
184,2026-07-06 03:03:00,SLR-STR01,Night,24.42,92.5,24.42,0.0,22.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,95.8,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,3.05
185,2026-07-06 03:04:00,SLR-STR01,Night,24.46,87.0,24.46,0.0,21.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,95.8,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,3.067
186,2026-07-06 03:05:00,SLR-STR01,Night,24.51,89.0,24.51,0.0,22.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,95.4,No,Degraded Output (Soiling),Normal,No,-53.5,ONLINE,Online,3.083
187,2026-07-06 03:06:00,SLR-STR01,Night,24.8,87.4,24.8,0.0,22.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.3,No,Degraded Output (Soiling),Normal,No,-50.4,ONLINE,Online,3.1
188,2026-07-06 03:07:00,SLR-STR01,Night,24.67,88.0,24.71,1.2,22.047,0.0,0.0,0.72,0.0,0.0,0.72,0.0,1.03,95.5,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,3.117
189,2026-07-06 03:08:00,SLR-STR01,Night,24.6,88.4,24.66,1.9,22.076,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.89,95.4,No,Degraded Output (Soiling),Normal,No,-57.6,ONLINE,Online,3.133
190,2026-07-06 03:09:00,SLR-STR01,Night,24.36,92.3,24.36,0.0,22.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,95.5,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,3.15
191,2026-07-06 03:10:00,SLR-STR01,Night,24.16,94.4,24.19,1.0,22.081,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.7,95.6,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,3.167
192,2026-07-06 03:11:00,SLR-STR01,Night,24.74,92.8,24.83,3.0,21.934,0.0,0.0,1.8,0.0,0.0,1.8,0.0,1.06,95.3,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,3.183
193,2026-07-06 03:12:00,SLR-STR01,Night,24.75,87.6,24.75,0.0,21.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,95.1,No,Degraded Output (Soiling),Normal,No,-57.2,ONLINE,Online,3.2
194,2026-07-06 03:13:00,SLR-STR01,Night,24.47,90.1,24.47,0.0,21.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,95.2,No,Degraded Output (Soiling),Normal,No,-55.3,ONLINE,Online,3.217
195,2026-07-06 03:14:00,SLR-STR01,Night,24.64,87.6,24.73,3.0,22.032,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.41,95.5,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,3.233
196,2026-07-06 03:15:00,SLR-STR01,Night,24.7,90.9,24.7,0.0,22.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,95.2,No,Degraded Output (Soiling),Normal,No,-63.0,ONLINE,Online,3.25
197,2026-07-06 03:16:00,SLR-STR01,Night,24.72,92.6,24.81,3.0,21.943,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.96,95.5,No,Degraded Output (Soiling),Normal,No,-61.5,ONLINE,Online,3.267
198,2026-07-06 03:17:00,SLR-STR01,Night,24.74,91.2,24.8,2.0,21.976,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.87,95.4,No,Degraded Output (Soiling),Normal,No,-51.7,ONLINE,Online,3.283
199,2026-07-06 03:18:00,SLR-STR01,Night,24.4,91.8,24.4,0.0,22.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,95.3,No,Degraded Output (Soiling),Normal,No,-63.4,ONLINE,Online,3.3
200,2026-07-06 03:19:00,SLR-STR01,Night,24.89,89.7,24.95,2.0,22.003,0.0,0.0,1.2,0.0,0.0,1.2,0.0,1.37,95.2,No,Degraded Output (Soiling),Normal,No,-60.7,ONLINE,Online,3.317
201,2026-07-06 03:20:00,SLR-STR01,Night,24.2,85.9,24.2,0.0,22.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,95.6,No,Degraded Output (Soiling),Normal,No,-63.6,ONLINE,Online,3.333
202,2026-07-06 03:21:00,SLR-STR01,Night,24.73,85.9,24.73,0.0,22.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,95.4,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,3.35
203,2026-07-06 03:22:00,SLR-STR01,Night,24.64,89.8,24.7,1.9,21.994,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.84,95.4,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,3.367
204,2026-07-06 03:23:00,SLR-STR01,Night,24.73,91.1,24.73,0.0,22.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,95.4,No,Degraded Output (Soiling),Normal,No,-62.1,ONLINE,Online,3.383
205,2026-07-06 03:24:00,SLR-STR01,Night,24.99,92.6,24.99,0.0,21.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,95.4,No,Degraded Output (Soiling),Normal,No,-59.0,ONLINE,Online,3.4
206,2026-07-06 03:25:00,SLR-STR01,Night,24.89,89.2,24.89,0.0,22.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,95.3,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,3.417
207,2026-07-06 03:26:00,SLR-STR01,Night,24.23,90.1,24.23,0.0,22.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,95.4,No,Degraded Output (Soiling),Normal,No,-53.6,ONLINE,Online,3.433
208,2026-07-06 03:27:00,SLR-STR01,Night,24.1,90.5,24.1,0.0,22.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,95.3,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,3.45
209,2026-07-06 03:28:00,SLR-STR01,Night,24.73,92.1,24.73,0.2,22.05,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.8,95.4,No,Degraded Output (Soiling),Normal,No,-59.3,ONLINE,Online,3.467
210,2026-07-06 03:29:00,SLR-STR01,Night,24.27,89.8,24.27,0.0,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,95.2,No,Degraded Output (Soiling),Normal,No,-56.5,ONLINE,Online,3.483
211,2026-07-06 03:30:00,SLR-STR01,Night,24.52,87.7,24.52,0.0,22.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,95.3,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,3.5
212,2026-07-06 03:31:00,SLR-STR01,Night,24.74,92.2,24.74,0.0,21.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,95.1,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,3.517
213,2026-07-06 03:32:00,SLR-STR01,Night,24.12,90.8,24.12,0.0,22.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,95.3,No,Degraded Output (Soiling),Normal,No,-56.9,ONLINE,Online,3.533
214,2026-07-06 03:33:00,SLR-STR01,Night,24.0,90.7,24.0,0.0,22.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,95.2,No,Degraded Output (Soiling),Normal,No,-52.9,ONLINE,Online,3.55
215,2026-07-06 03:34:00,SLR-STR01,Night,24.6,87.3,24.6,0.0,21.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,95.3,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,3.567
216,2026-07-06 03:35:00,SLR-STR01,Night,24.55,89.9,24.56,0.5,22.044,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.82,95.2,No,Degraded Output (Soiling),Normal,No,-59.1,ONLINE,Online,3.583
217,2026-07-06 03:36:00,SLR-STR01,Night,24.48,86.4,24.55,2.4,22.069,0.0,0.0,1.44,0.0,0.0,1.44,0.0,1.16,95.4,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,3.6
218,2026-07-06 03:37:00,SLR-STR01,Night,24.55,85.8,24.55,0.0,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,95.6,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,3.617
219,2026-07-06 03:38:00,SLR-STR01,Night,24.33,89.4,24.33,0.0,22.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,95.9,No,Degraded Output (Soiling),Normal,No,-64.7,ONLINE,Online,3.633
220,2026-07-06 03:39:00,SLR-STR01,Night,24.16,89.0,24.16,0.0,22.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,95.7,No,Degraded Output (Soiling),Normal,No,-60.9,ONLINE,Online,3.65
221,2026-07-06 03:40:00,SLR-STR01,Night,24.5,91.0,24.56,1.9,21.989,0.0,0.0,1.14,0.0,0.0,1.14,0.0,0.95,95.3,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,3.667
222,2026-07-06 03:41:00,SLR-STR01,Night,24.3,92.8,24.34,1.0,22.116,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.59,95.3,No,Degraded Output (Soiling),Normal,No,-41.7,ONLINE,Online,3.683
223,2026-07-06 03:42:00,SLR-STR01,Night,24.14,89.8,24.2,1.8,22.027,0.0,0.0,1.08,0.0,0.0,1.08,0.0,1.15,95.2,No,Degraded Output (Soiling),Normal,No,-63.2,ONLINE,Online,3.7
224,2026-07-06 03:43:00,SLR-STR01,Night,24.68,93.5,24.74,2.0,22.09,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.95,95.4,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,3.717
225,2026-07-06 03:44:00,SLR-STR01,Night,24.54,88.6,24.54,0.0,21.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,95.6,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,3.733
226,2026-07-06 03:45:00,SLR-STR01,Night,24.66,91.4,24.67,0.3,22.006,0.0,0.0,0.18,0.0,0.0,0.18,0.0,1.24,95.7,No,Degraded Output (Soiling),Normal,No,-62.4,ONLINE,Online,3.75
227,2026-07-06 03:46:00,SLR-STR01,Night,24.31,87.2,24.33,0.5,22.127,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.41,95.4,No,Degraded Output (Soiling),Normal,No,-60.4,ONLINE,Online,3.767
228,2026-07-06 03:47:00,SLR-STR01,Night,24.4,90.1,24.4,0.0,22.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,95.4,No,Degraded Output (Soiling),Normal,No,-44.7,ONLINE,Online,3.783
